emp_no,birth_date
491498,1953-02-22
491503,1954-12-24
491504,1954-12-27
491513,1954-03-30
491516,1955-03-04
491533,1953-03-15
491539,1955-05-12
491545,1955-06-03
491546,1952-10-15
491547,1955-01-31
491549,1955-02-10
491555,1955-07-22
491559,1954-03-16
491562,1955-04-30
491563,1953-05-09
491566,1952-07-24
491568,1953-01-30
491570,1953-04-27
491572,1954-08-09
491575,1955-11-12
491576,1954-04-07
491586,1952-07-30
491588,1952-06-06
491593,1955-06-24
491594,1955-04-26
491598,1953-03-11
491599,1952-06-01
491602,1952-11-05
491606,1953-10-24
491608,1952-07-17
491612,1953-07-16
491620,1954-03-13
491621,1954-08-26
491622,1955-09-22
491624,1954-01-13
491627,1955-03-11
491629,1954-05-20
491630,1952-04-12
491634,1952-10-04
491636,1954-08-29
491640,1955-02-09
491641,1955-09-06
491646,1953-02-26
491649,1953-04-27
491650,1953-12-24
491652,1954-04-10
491657,1955-12-14
491659,1954-11-18
491665,1955-12-02
491681,1955-11-04
491687,1953-12-08
491695,1952-08-22
491697,1954-10-24
491698,1955-04-08
491704,1955-06-14
491710,1954-05-13
491718,1954-11-10
491719,1955-08-31
491728,1955-08-17
491730,1955-05-28
491733,1954-05-06
491746,1952-03-03
491754,1955-03-27
491755,1954-03-25
491767,1952-02-25
491769,1953-09-16
491770,1953-01-14
491785,1954-03-27
491786,1953-06-12
491789,1952-07-30
491799,1953-10-03
491800,1953-04-16
491805,1953-12-12
491807,1954-06-21
491808,1955-03-03
491813,1954-09-09
491816,1952-09-04
491828,1955-03-08
491842,1954-02-23
491843,1955-03-26
491847,1952-03-10
491850,1952-05-03
491851,1953-05-22
491856,1954-08-17
491860,1955-02-22
491862,1953-09-30
491872,1955-05-12
491877,1953-01-13
491892,1954-11-03
491903,1955-01-16
491906,1953-12-24
491909,1952-11-09
491915,1954-07-13
491917,1955-04-21
491922,1954-07-28
491923,1953-10-19
491926,1954-07-18
491929,1953-10-06
491942,1953-09-06
491943,1953-01-26
491945,1953-06-30
491949,1953-08-24
491957,1954-01-30
491958,1954-09-20
491960,1952-08-22
491961,1955-05-25
491965,1953-06-01
491971,1954-12-30
491977,1954-07-01
491978,1955-02-03
491981,1953-06-07
491987,1954-08-28
492001,1955-07-21
492010,1952-03-06
492013,1955-04-14
492020,1954-11-07
492021,1953-09-16
492025,1955-09-11
492026,1952-12-08
492030,1955-03-04
492039,1955-09-23
492046,1953-11-23
492055,1953-05-05
492058,1953-12-11
492059,1952-09-05
492061,1952-04-07
492067,1954-03-10
492070,1953-06-24
492077,1954-03-08
492084,1952-02-19
492091,1953-12-15
492093,1954-10-17
492101,1952-08-24
492107,1952-06-15
492118,1954-06-09
492119,1955-05-12
492123,1955-08-06
492133,1954-11-19
492152,1955-10-19
492153,1953-08-22
492162,1953-11-24
492165,1954-10-23
492170,1955-09-03
492181,1954-07-06
492183,1955-09-20
492184,1954-03-06
492185,1953-01-31
492187,1952-11-25
492190,1954-02-08
492192,1954-03-04
492196,1953-06-10
492200,1952-02-28
492201,1952-03-21
492204,1955-06-30
492209,1953-07-16
492214,1955-12-28
492225,1952-07-04
492228,1955-12-21
492230,1952-04-10
492232,1954-06-02
492239,1954-06-14
492243,1952-11-08
492247,1954-03-28
492249,1953-12-21
492257,1953-08-17
492263,1954-12-11
492267,1954-07-23
492268,1954-01-25
492271,1954-03-04
492275,1955-07-30
492278,1954-06-03
492289,1953-09-01
492290,1952-08-11
492296,1954-02-25
492297,1953-02-17
492299,1952-05-07
492303,1955-10-01
492304,1955-09-16
492309,1955-10-05
492314,1954-07-07
492317,1955-02-09
492323,1954-06-10
492324,1955-05-12
492328,1953-12-29
492331,1952-12-01
492335,1952-06-22
492336,1954-05-01
492337,1955-11-26
492341,1953-05-23
492355,1953-03-02
492356,1955-01-05
492367,1952-03-15
492370,1955-11-25
492376,1955-12-27
492377,1955-09-04
492381,1953-04-23
492383,1955-08-14
492387,1955-03-23
492394,1953-02-05
492396,1954-07-17
492397,1953-07-04
492399,1955-11-07
492406,1952-09-20
492408,1955-09-16
492411,1955-07-04
492415,1955-12-12
492419,1953-03-14
492421,1955-06-12
492425,1954-08-10
492428,1953-07-06
492429,1955-11-04
492431,1952-02-24
492440,1952-07-22
492443,1954-01-23
492448,1954-07-29
492449,1952-06-01
492466,1952-07-25
492467,1953-11-24
492468,1955-12-02
492472,1954-08-22
492477,1952-09-07
492479,1954-12-23
492481,1953-01-16
492486,1953-09-18
492489,1954-07-12
492493,1952-05-01
492504,1952-12-11
492505,1952-08-09
492508,1952-03-21
492509,1955-06-19
492516,1953-02-08
492519,1953-07-18
492531,1952-04-30
492533,1955-04-26
492537,1952-07-12
492538,1953-04-30
492542,1953-03-26
492550,1953-06-26
492555,1954-10-24
492558,1955-05-11
492561,1955-09-09
492562,1953-10-15
492563,1955-04-19
492564,1954-10-04
492566,1954-09-11
492567,1953-01-28
492570,1952-12-03
492572,1953-05-29
492574,1952-04-16
492578,1953-01-28
492580,1952-08-13
492586,1952-10-30
492587,1955-11-16
492589,1954-10-18
492590,1953-03-07
492593,1952-07-04
492597,1953-02-21
492612,1955-06-06
492614,1952-10-07
492615,1954-01-25
492618,1955-05-02
492622,1955-11-12
492628,1955-11-25
492629,1954-04-24
492630,1955-12-16
492633,1954-06-17
492638,1952-06-12
492640,1953-12-24
492642,1953-09-08
492643,1953-06-18
492647,1953-08-25
492652,1953-11-12
492654,1954-08-29
492657,1952-09-06
492663,1954-01-30
492667,1953-03-18
492671,1952-03-01
492672,1952-02-29
492674,1953-08-25
492678,1955-05-20
492682,1953-03-14
492685,1952-07-12
492694,1955-01-30
492700,1953-10-01
492708,1952-05-04
492710,1954-10-01
492711,1954-10-18
492714,1953-09-09
492726,1955-01-17
492727,1952-09-23
492731,1953-10-06
492732,1952-05-24
492736,1953-09-23
492738,1955-03-30
492743,1953-06-22
492746,1953-04-01
492750,1952-02-22
492755,1954-10-29
492756,1953-05-03
492758,1955-08-08
492760,1954-10-04
492763,1955-10-04
492764,1953-10-06
492767,1954-03-28
492771,1952-09-22
492775,1954-09-15
492777,1954-07-05
492779,1954-07-29
492780,1955-06-05
492781,1955-01-12
492786,1953-02-19
492799,1955-08-29
492800,1955-08-04
492806,1954-09-10
492823,1955-05-27
492835,1954-07-12
492836,1953-02-16
492843,1952-06-03
492844,1952-12-03
492858,1954-05-11
492859,1955-06-14
492865,1954-09-08
492867,1954-06-10
492868,1953-10-10
492875,1953-09-01
492877,1953-03-22
492879,1952-06-02
492883,1953-11-30
492887,1955-06-09
492908,1952-11-12
492909,1955-06-28
492911,1952-09-07
492912,1954-02-21
492914,1952-05-26
492920,1953-05-27
492923,1953-03-21
492928,1954-07-17
492929,1952-12-09
492938,1953-04-28
492943,1953-07-16
492945,1955-09-10
492949,1952-11-15
492950,1954-01-26
492953,1954-11-05
492956,1954-11-26
492959,1953-05-29
492963,1955-03-19
492964,1953-04-19
492989,1953-06-13
492996,1954-12-22
493004,1954-06-24
493005,1953-02-27
493008,1955-04-01
493010,1955-09-22
493012,1955-10-08
493013,1953-11-25
493018,1952-09-05
493026,1953-01-05
493033,1954-08-07
493035,1954-02-24
493037,1952-09-24
493040,1953-08-08
493041,1954-10-19
493042,1952-10-03
493044,1952-08-04
493054,1952-08-30
493057,1955-04-24
493063,1955-04-24
493068,1955-04-10
493073,1955-07-23
493084,1954-02-20
493090,1953-08-18
493097,1953-03-01
493106,1955-06-21
493107,1953-06-27
493115,1953-10-15
493116,1954-12-28
493117,1952-07-28
493121,1952-10-22
493127,1953-09-14
493136,1955-11-16
493137,1952-05-08
493141,1955-03-10
493143,1954-11-07
493145,1952-07-19
493146,1954-09-09
493149,1952-10-11
493150,1953-05-26
493155,1954-08-11
493159,1954-12-12
493163,1953-04-23
493166,1953-12-11
493167,1953-09-12
493173,1952-03-08
493182,1954-12-23
493183,1952-08-28
493184,1953-01-13
493190,1954-05-23
493191,1955-04-29
493194,1953-10-20
493199,1954-03-12
493200,1953-09-01
493202,1953-03-16
493209,1952-04-16
493211,1953-03-04
493213,1953-10-22
493219,1952-07-18
493222,1955-02-17
493226,1953-04-26
493229,1953-05-11
493230,1954-09-14
493232,1952-07-22
493233,1952-02-09
493244,1952-05-06
493260,1954-03-11
493261,1954-09-03
493264,1952-10-16
493265,1954-01-05
493268,1952-04-18
493269,1954-01-09
493276,1953-09-08
493285,1955-09-30
493286,1954-06-26
493288,1953-05-14
493297,1953-02-28
493299,1954-05-22
493300,1952-08-07
493301,1954-12-13
493303,1955-11-14
493308,1953-04-27
493311,1952-05-06
493313,1955-11-18
493317,1952-09-04
493330,1954-07-08
493342,1953-08-06
493352,1955-11-12
493353,1952-06-21
493354,1953-08-15
493357,1953-10-08
493360,1952-11-04
493361,1953-03-12
493368,1952-02-22
493369,1953-04-16
493372,1952-08-31
493375,1953-07-10
493378,1955-06-17
493379,1955-06-06
493382,1954-02-15
493387,1954-01-24
493395,1955-12-24
493400,1955-06-13
493407,1953-07-05
493421,1954-04-09
493426,1952-10-15
493430,1954-10-07
493447,1953-10-28
493448,1955-12-17
493451,1953-12-14
493453,1952-03-19
493463,1955-11-19
493464,1952-06-14
493479,1954-07-05
493488,1954-11-15
493495,1952-07-12
493503,1953-07-12
493504,1955-11-14
493505,1952-05-15
493507,1954-05-26
493509,1955-01-12
493511,1955-04-22
493515,1952-05-26
493518,1953-05-27
493519,1955-03-15
493521,1953-06-26
493524,1953-05-20
493526,1953-03-28
493547,1953-08-01
493550,1955-09-20
493556,1952-10-15
493557,1954-05-02
493558,1953-03-26
493560,1954-08-18
493565,1952-10-13
493566,1955-12-23
493569,1952-09-14
493572,1953-03-23
493576,1952-03-04
493581,1952-02-15
493583,1953-05-10
493590,1953-02-27
493592,1955-02-21
493594,1952-09-13
493595,1954-07-15
493596,1954-04-27
493599,1955-03-01
493603,1952-11-03
493607,1953-03-09
493609,1955-09-13
493610,1955-04-09
493617,1954-08-08
493618,1955-01-22
493628,1952-10-07
493632,1952-05-09
493638,1952-12-14
493642,1955-10-12
493647,1953-12-20
493651,1955-11-27
493655,1955-10-29
493656,1952-06-14
493662,1955-08-31
493665,1954-03-19
493671,1953-04-22
493673,1952-12-28
493678,1954-02-06
493681,1955-08-26
493683,1954-08-28
493695,1955-10-06
493698,1952-03-30
493700,1954-05-10
493706,1952-02-23
493714,1952-09-06
493715,1953-02-21
493720,1954-06-04
493721,1953-11-24
493725,1955-07-27
493736,1952-02-09
493738,1954-03-03
493743,1952-10-23
493748,1955-05-25
493752,1953-06-25
493753,1954-10-27
493754,1952-06-26
493758,1952-06-06
493761,1952-02-27
493763,1953-07-02
493764,1952-09-17
493780,1955-01-27
493788,1954-05-01
493789,1952-12-27
493800,1953-07-09
493801,1955-07-17
493804,1955-07-29
493805,1955-12-26
493808,1954-12-20
493811,1955-11-10
493812,1953-11-24
493816,1954-01-31
493820,1955-10-29
493822,1955-09-08
493831,1955-02-10
493832,1952-06-18
493835,1955-01-12
493836,1955-07-13
493845,1954-01-25
493847,1955-03-25
493850,1954-05-14
493854,1953-01-23
493855,1955-04-18
493862,1955-10-19
493869,1954-09-27
493871,1955-07-01
493872,1954-06-30
493874,1954-09-06
493884,1955-01-09
493889,1952-03-12
493890,1955-11-17
493894,1954-05-22
493897,1952-06-09
493901,1952-03-18
493902,1952-03-27
493903,1952-11-15
493905,1954-06-08
493909,1952-05-13
493910,1952-04-25
493912,1953-04-23
493916,1952-06-12
493917,1953-04-28
493921,1953-02-14
493924,1952-06-11
493926,1954-10-17
493929,1952-07-27
493931,1955-03-07
493940,1954-12-12
493941,1954-05-06
493944,1954-04-11
493949,1955-09-01
493950,1953-12-25
493963,1954-03-10
493965,1953-09-21
493971,1953-07-29
493975,1953-09-16
493980,1953-04-01
493981,1952-03-22
493990,1952-12-29
493992,1955-02-11
493993,1954-12-06
493997,1953-09-08
493999,1954-12-19
494002,1954-12-31
494007,1952-09-19
494008,1953-03-23
494020,1952-06-17
494022,1953-01-31
494037,1954-10-19
494040,1955-11-26
494050,1954-03-11
494051,1952-04-27
494061,1953-06-04
494063,1955-06-22
494068,1955-03-31
494070,1955-09-25
494076,1955-03-18
494078,1955-12-09
494080,1952-06-06
494099,1954-08-09
494100,1955-11-19
494105,1953-07-22
494114,1953-06-16
494125,1954-11-27
494128,1954-02-20
494136,1955-12-16
494147,1955-08-21
494149,1953-03-08
494155,1955-09-04
494156,1955-05-11
494162,1952-03-12
494163,1954-02-04
494166,1953-07-29
494167,1955-09-01
494170,1954-12-22
494172,1954-08-03
494179,1954-01-18
494185,1955-07-14
494189,1952-10-17
494199,1954-02-05
494204,1954-09-06
494207,1954-08-01
494219,1953-05-23
494220,1955-10-20
494222,1952-03-02
494234,1953-08-23
494239,1953-06-24
494257,1955-04-15
494266,1954-02-14
494270,1953-03-17
494271,1955-05-22
494272,1954-09-20
494273,1954-02-23
494278,1953-05-07
494287,1955-07-08
494290,1952-03-04
494293,1952-11-28
494297,1952-03-10
494300,1952-02-06
494301,1954-07-25
494305,1955-04-28
494308,1954-05-11
494314,1953-01-25
494316,1955-07-07
494319,1952-02-09
494321,1954-07-03
494324,1954-09-21
494325,1954-09-12
494327,1954-09-28
494337,1954-03-21
494339,1954-07-07
494346,1952-08-11
494348,1952-08-22
494352,1952-12-06
494355,1955-05-14
494357,1955-12-09
494366,1952-06-24
494375,1955-10-03
494380,1955-08-12
494381,1952-08-06
494392,1955-01-30
494398,1953-09-25
494400,1952-06-02
494404,1952-03-25
494406,1953-07-17
494409,1955-04-08
494417,1952-07-07
494420,1952-04-04
494422,1955-08-24
494423,1952-10-20
494425,1952-09-14
494428,1953-08-01
494429,1953-12-13
494433,1955-05-19
494443,1954-06-28
494452,1953-01-06
494456,1955-02-04
494458,1954-08-22
494460,1952-05-30
494473,1953-03-12
494474,1954-07-26
494479,1952-09-22
494482,1952-08-21
494483,1955-12-01
494484,1955-05-04
494495,1954-07-17
494499,1953-10-15
494506,1952-03-11
494511,1954-06-22
494520,1953-02-15
494522,1954-05-27
494524,1954-04-05
494539,1955-05-25
494547,1952-04-11
494548,1954-10-28
494549,1954-03-10
494554,1954-07-16
494555,1953-09-27
494558,1952-11-24
494563,1954-11-03
494567,1954-06-01
494569,1954-06-29
494572,1954-04-02
494574,1952-05-03
494583,1954-11-03
494584,1954-08-02
494585,1954-06-30
494586,1954-12-02
494587,1952-04-01
494589,1952-10-02
494591,1952-11-20
494608,1952-10-07
494610,1952-05-21
494627,1953-05-15
494634,1954-02-19
494636,1955-03-06
494642,1953-10-11
494644,1952-07-20
494648,1953-05-31
494665,1952-05-14
494682,1954-04-03
494683,1952-02-29
494692,1954-03-25
494695,1955-04-07
494697,1953-03-13
494708,1953-03-12
494710,1953-05-09
494714,1954-11-22
494722,1955-06-22
494726,1955-10-03
494736,1955-04-22
494741,1953-10-26
494743,1953-03-31
494750,1954-03-31
494759,1954-08-22
494763,1953-01-05
494767,1955-06-18
494768,1953-04-25
494769,1955-09-18
494775,1955-10-28
494776,1953-07-02
494778,1953-09-10
494783,1954-12-10
494785,1954-01-29
494788,1953-06-22
494792,1955-06-13
494793,1952-07-23
494794,1952-05-14
494798,1954-01-30
494802,1955-04-09
494804,1955-11-21
494807,1955-11-02
494813,1955-12-11
494815,1955-10-22
494816,1953-11-02
494820,1955-02-05
494822,1955-04-21
494831,1953-08-27
494832,1952-05-24
494833,1952-06-10
494834,1954-02-13
494835,1955-04-10
494849,1954-05-16
494853,1952-10-05
494854,1954-11-30
494858,1954-10-21
494862,1955-10-16
494872,1953-06-08
494881,1953-02-11
494884,1954-03-30
494885,1953-05-22
494891,1953-10-25
494893,1954-06-17
494897,1955-05-31
494898,1953-08-21
494899,1952-12-31
494906,1954-12-25
494909,1952-05-30
494913,1955-12-05
494919,1952-03-29
494923,1955-09-04
494927,1954-02-02
494931,1954-12-09
494947,1952-09-03
494951,1954-12-18
494953,1953-11-01
494954,1955-07-02
494961,1955-11-04
494963,1953-04-14
494967,1952-03-02
494969,1952-02-29
494971,1952-07-07
494973,1953-10-13
494974,1955-01-06
494976,1954-02-17
494998,1953-01-22
495004,1953-07-05
495006,1955-03-07
495007,1954-03-08
495008,1953-08-26
495014,1952-05-18
495015,1952-03-28
495020,1953-01-06
495026,1955-01-11
495033,1953-12-07
495037,1953-02-10
495038,1952-06-30
495047,1952-03-18
495052,1952-05-03
495054,1952-09-25
495058,1952-11-09
495059,1952-06-07
495060,1955-06-06
495061,1955-02-07
495062,1952-09-11
495065,1952-12-11
495066,1952-02-02
495067,1952-06-14
495069,1953-02-10
495071,1955-01-03
495073,1954-05-19
495079,1955-02-02
495082,1955-11-09
495087,1952-12-16
495088,1953-03-08
495094,1955-09-12
495097,1953-07-08
495107,1953-12-01
495111,1953-09-22
495112,1955-12-12
495117,1954-09-02
495120,1952-03-20
495127,1954-11-15
495131,1955-03-20
495132,1952-03-20
495135,1952-07-03
495136,1954-03-13
495140,1953-06-20
495144,1954-07-22
495148,1952-08-17
495152,1955-06-20
495164,1954-08-05
495173,1954-06-05
495174,1955-12-11
495175,1952-12-04
495181,1953-11-19
495183,1953-04-28
495191,1952-08-07
495192,1954-08-06
495205,1952-03-23
495206,1953-02-08
495216,1954-07-30
495219,1955-05-09
495225,1955-03-25
495226,1953-11-16
495231,1954-01-13
495233,1953-12-19
495235,1954-09-24
495236,1954-10-03
495237,1954-06-29
495238,1952-12-09
495242,1955-02-02
495245,1955-10-28
495248,1952-12-07
495249,1953-04-06
495254,1953-04-15
495268,1952-06-27
495277,1955-09-04
495279,1954-04-04
495281,1955-02-13
495282,1954-02-18
495283,1954-12-09
495287,1954-01-21
495289,1952-11-26
495294,1952-03-15
495296,1955-11-30
495301,1953-08-25
495309,1954-03-04
495316,1953-12-16
495317,1954-07-19
495318,1955-11-29
495319,1955-11-26
495320,1953-01-24
495323,1952-08-06
495324,1953-11-28
495326,1953-04-14
495329,1954-05-28
495331,1953-03-09
495342,1955-08-05
495343,1954-05-19
495351,1955-08-22
495353,1954-12-03
495364,1952-04-30
495366,1955-04-17
495367,1953-06-14
495370,1954-03-04
495376,1952-09-10
495377,1952-11-07
495379,1954-05-31
495380,1952-11-03
495381,1953-01-15
495382,1955-03-14
495390,1952-04-15
495393,1954-03-12
495394,1953-10-25
495398,1952-09-18
495399,1954-12-31
495403,1955-08-22
495409,1955-02-23
495410,1953-06-15
495412,1952-06-04
495415,1952-04-22
495416,1955-11-20
495426,1954-11-19
495428,1953-10-07
495429,1955-07-09
495432,1952-11-23
495436,1953-11-29
495437,1955-04-02
495453,1953-06-22
495456,1955-06-04
495458,1953-03-06
495459,1952-07-10
495460,1954-09-28
495461,1955-10-11
495466,1954-11-24
495467,1953-07-03
495468,1953-09-12
495470,1955-08-01
495487,1952-09-15
495489,1953-10-15
495490,1955-11-29
495499,1954-02-08
495502,1954-05-27
495509,1955-11-26
495515,1954-08-05
495518,1953-06-06
495520,1952-05-18
495523,1955-02-26
495525,1954-03-02
495533,1955-12-23
495539,1952-05-23
495541,1955-05-03
495543,1952-07-07
495546,1953-05-05
495547,1952-06-03
495552,1952-06-28
495558,1952-08-20
495565,1955-03-02
495566,1954-06-05
495575,1954-05-14
495587,1952-09-07
495588,1952-08-06
495595,1955-06-16
495596,1954-06-20
495599,1952-05-17
495602,1952-07-06
495605,1955-08-06
495608,1955-01-02
495611,1954-09-09
495615,1953-08-03
495621,1953-07-14
495625,1952-12-25
495630,1952-12-13
495631,1955-06-18
495644,1954-02-07
495648,1954-07-02
495650,1954-10-22
495651,1953-05-07
495652,1955-12-26
495659,1953-07-01
495666,1953-04-04
495670,1952-10-05
495680,1952-10-20
495681,1955-06-29
495686,1954-12-05
495687,1954-01-04
495697,1955-07-28
495701,1952-09-06
495710,1952-08-17
495711,1955-04-16
495718,1954-06-16
495719,1955-02-16
495721,1954-02-07
495722,1953-10-12
495739,1954-12-13
495742,1952-03-17
495744,1954-07-21
495750,1954-04-05
495755,1953-08-28
495761,1952-06-04
495767,1952-07-01
495768,1952-11-25
495770,1954-06-15
495776,1954-08-16
495779,1955-08-29
495790,1953-09-05
495804,1953-10-10
495807,1953-03-04
495811,1953-05-23
495821,1952-07-09
495826,1954-03-02
495828,1955-11-28
495830,1954-06-14
495836,1954-01-07
495837,1955-04-06
495841,1953-02-13
495844,1953-06-03
495851,1954-07-22
495860,1953-04-08
495862,1955-10-17
495869,1954-03-08
495874,1953-03-01
495876,1954-02-26
495879,1954-11-28
495882,1952-09-14
495884,1955-02-25
495887,1955-10-27
495894,1952-02-16
495895,1954-07-30
495896,1955-07-01
495901,1953-05-24
495909,1954-07-05
495923,1954-12-18
495925,1952-10-11
495937,1952-03-29
495939,1952-10-19
495941,1952-08-28
495947,1952-04-05
495949,1954-11-11
495958,1952-02-27
495961,1952-05-23
495972,1953-10-20
495982,1953-07-27
495993,1952-07-22
495997,1955-02-12
496002,1953-04-05
496008,1954-07-14
496009,1954-08-26
496010,1953-04-18
496012,1954-09-18
496014,1955-05-18
496017,1952-04-05
496018,1953-06-29
496020,1953-06-27
496023,1955-11-10
496032,1954-07-28
496039,1953-04-03
496045,1953-08-02
496049,1953-10-12
496055,1955-04-19
496056,1952-11-24
496062,1955-01-18
496066,1953-01-05
496067,1952-03-29
496074,1953-09-19
496077,1952-11-03
496078,1953-12-27
496080,1952-07-26
496084,1953-03-28
496091,1954-01-12
496093,1953-09-03
496094,1953-12-28
496105,1952-08-20
496107,1953-12-06
496108,1954-10-25
496113,1952-04-23
496121,1954-04-30
496137,1954-05-25
496141,1954-04-01
496143,1953-09-04
496150,1954-05-05
496151,1954-03-15
496164,1952-02-09
496174,1954-08-10
496180,1954-04-17
496192,1952-02-07
496193,1953-12-02
496195,1952-03-12
496196,1955-10-22
496198,1953-08-31
496203,1953-07-26
496205,1953-04-23
496207,1952-11-13
496208,1954-09-29
496209,1953-08-03
